8, 236, 57, 112
8, 9, -27, 123
8, 35, -96, 82
8, 59, -126, 15
8, 81, -116, -51
8, 113, -45, -118
8, 140, 36, -121
8, 168, 105, -70
8, 197, 125, 15
8, 220, 96, 80
8, 246, 27, 123
8, 24, -70, 105
8, 52, -121, 36
8, 77, -120, -39
8, 99, -82, -96
8, 128, 0, -127
8, 155, 78, -100
8, 180, 121, -36
8, 208, 116, 48
8, 235, 59, 110
8, 10, -30, 123
8, 37, -100, 78
8, 61, -126, 9
8, 87, -107, -67
8, 113, -45, -118
8, 144, 48, -117
8, 167, 103, -73
8, 191, 127, -3
8, 218, 100, 75
8, 247, 24, 123
8, 16, -48, 117
8, 42, -108, 65
8, 70, -125, -18
8, 92, -98, -80
8, 119, -27, -123
8, 154, 75, -102
8, 178, 119, -42
8, 198, 125, 18
8, 227, 80, 96
8, 255, 0, 127
8, 31, -87, 91
8, 53, -122, 33
8, 81, -116, -51
8, 105, -67, -107
8, 134, 18, -125
8, 158, 85, -94
8, 181, 122, -33
8, 208, 116, 48
8, 238, 51, 114
8, 8, -24, 124
8, 36, -98, 80
8, 61, -126, 9
8, 85, -110, -62
8, 112, -48, -117
8, 141, 39, -120
8, 162, 94, -85
8, 185, 125, -21
8, 212, 110, 59
8, 238, 51, 114
8, 10, -30, 123
8, 38, -102, 75
8, 63, -126, 3
8, 87, -107, -67
8, 109, -57, -113
8, 139, 33, -122
8, 162, 94, -85
8, 187, 126, -15
8, 216, 103, 70
8, 241, 42, 118
8, 13, -39, 120
8, 40, -105, 70
8, 65, -126, -3
8, 93, -96, -82
8, 120, -24, -124
8, 152, 70, -105
8, 176, 117, -48
8, 199, 124, 21
8, 226, 82, 94
8, 249, 18, 125
8, 26, -75, 102
8, 52, -121, 36
8, 79, -118, -45
8, 106, -65, -108
8, 130, 6, -126
8, 158, 85, -94
8, 181, 122, -33
8, 210, 113, 54
8, 240, 45, 117
8, 13, -39, 120
8, 35, -96, 82
8, 63, -126, 3
8, 88, -105, -70
8, 116, -36, -121
8, 145, 51, -116
8, 167, 103, -73
8, 192, 126, 0
8, 216, 103, 70
8, 243, 36, 120
8, 17, -51, 116
8, 45, -113, 57
8, 74, -123, -30
8, 104, -70, -105
8, 130, 6, -126
